product_id,product_name,discounted_price,actual_price,discount_percentage,rating,rating_count,rating_weighted,category_1,category_2,rating_score,difference_price,neg,neu,pos,compound
B07Z53L5QL,"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black",549.0,1499.0,0.63,4.3,11006.0,47325.799999999996,Computers & Accessories,Accessories & Peripherals,Satisfied,950.0,0.026,0.56,0.414,0.9976
B00P93X0VO,"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",114.0,120.0,0.05,4.2,8938.0,37539.6,Office Products,Office Paper Products,Satisfied,6.0,0.0,0.585,0.415,0.9966
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10",120.0,120.0,0.0,4.1,4308.0,17662.8,Office Products,Office Paper Products,Satisfied,0.0,0.045,0.437,0.518,0.9859
B09C6HWG18,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C to C Cable, Supports PD & QC 3.0 Charging, 5 GBPS Data Transmission – Black",970.0,1999.0,0.51,4.2,462.0,1940.4,Computers & Accessories,Accessories & Peripherals,Satisfied,1029.0,0.047,0.604,0.348,0.9948
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",209.0,695.0,0.7,4.5,107686.0,484587.0,Computers & Accessories,Accessories & Peripherals,Satisfied,486.0,0.044,0.58,0.376,0.986
B07X2L5Z8C,"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite",1490.0,2295.0,0.35,4.6,10652.0,48999.2,Computers & Accessories,Accessories & Peripherals,Satisfied,805.0,0.019,0.633,0.348,0.9948
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,99.0,99.0,0.0,4.3,5036.0,21654.8,Home & Kitchen,Craft Materials,Satisfied,0.0,0.126,0.375,0.499,0.9847
B07L9FW9GF,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",149.0,249.0,0.4,4.0,5057.0,20228.0,Computers & Accessories,Accessories & Peripherals,Satisfied,100.0,0.0,0.582,0.418,0.9936
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,575.0,2799.0,0.79,4.2,8537.0,35855.4,Computers & Accessories,Accessories & Peripherals,Satisfied,2224.0,0.017,0.584,0.399,0.9988
B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",333.0,999.0,0.67,3.3,9792.0,32313.6,Computers & Accessories,Accessories & Peripherals,Neutral,666.0,0.05,0.803,0.147,0.8107
B00LOD70SC,Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),178.0,210.0,0.15,4.3,2450.0,10535.0,Office Products,Office Paper Products,Satisfied,32.0,0.0,0.431,0.569,0.9965
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",1599.0,3490.0,0.54,3.7,676.0,2501.2000000000003,Electronics,"Headphones, Earbuds & Accessories",Neutral,1891.0,0.076,0.653,0.271,0.984
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),499.0,1299.0,0.62,3.9,1173.0,4574.7,Electronics,"Headphones, Earbuds & Accessories",Neutral,800.0,0.065,0.568,0.366,0.9955
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",199.0,499.0,0.6,4.3,9998.0,42991.4,Computers & Accessories,Accessories & Peripherals,Satisfied,300.0,0.0,0.452,0.548,0.9849
B09NC2TY11,"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",2499.0,5999.0,0.58,4.1,5852.0,23993.199999999997,Electronics,Wearable Technology,Satisfied,3500.0,0.0,0.498,0.502,0.9929
B0BDS8MY8J,"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",199.0,999.0,0.8,4.2,362.0,1520.4,Computers & Accessories,Components,Satisfied,800.0,0.082,0.581,0.338,0.9933
B09X7DY7Q4,SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s Read & 80MB/s Write,939.0,1800.0,0.48,4.5,205052.0,922734.0,Electronics,Accessories,Satisfied,861.0,0.04,0.627,0.333,0.992
B09YV575RK,"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385px High Res, IP68 & SpO2 Monitoring, Pin Code Locking Functionality & Split Screen Access, Built in Mic & Speaker for HD Calls, Black, Free Size",2499.0,9999.0,0.75,4.0,9090.0,36360.0,Electronics,Wearable Technology,Satisfied,7500.0,0.039,0.536,0.425,0.9924
B08LW31NQ6,"Lenovo 600 Bluetooth 5.0 Silent Mouse: Compact, Portable, Dongle-Free Multi-Device connectivity with Microsoft Swift Pair | 3-Level Adjustable DPI up to 2400 | Battery Life: up to 1 yr",1439.0,2890.0,0.5,4.5,4099.0,18445.5,Computers & Accessories,Accessories & Peripherals,Satisfied,1451.0,0.0,0.41,0.59,0.9971
B09ND94ZRG,"Boult Audio Airbass Propods X TWS Bluetooth Truly Wireless in Ear Earbuds with Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls and Voice Assistant (Red)",1099.0,5999.0,0.82,3.5,12966.0,45381.0,Electronics,"Headphones, Earbuds & Accessories",Neutral,4900.0,0.084,0.68,0.236,0.9949
B00P93X6EK,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Unruled, 300 Pages",157.0,160.0,0.02,4.5,4428.0,19926.0,Office Products,Office Paper Products,Satisfied,3.0,0.126,0.718,0.157,0.6093
B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",999.0,1599.0,0.38,4.3,12093.0,51999.9,Computers & Accessories,Networking Devices,Satisfied,600.0,0.044,0.56,0.395,0.9953
B0994GP1CX,"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15.6"" Laptop| 15.6"" Keyguard| (3.93 x 11.81 x 0.39 inches)",115.0,999.0,0.88,3.3,5692.0,18783.6,Computers & Accessories,Accessories & Peripherals,Neutral,884.0,0.0,0.506,0.494,0.9898
B07H8W9PB6,"KLAM LCD Writing Tablet Screenwriting Toys Board Smart Digital E-Note Pad 8.5 Inch Light Weight Magic Slate for Drawing Playing Noting by Kids and Adults Best Birthday Gift Girls Boys, Multicolor",175.0,499.0,0.65,4.1,21.0,86.1,Computers & Accessories,Accessories & Peripherals,Satisfied,324.0,0.02,0.51,0.47,0.9914
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,1999.0,4700.0,0.57,3.8,1880.0,7144.0,Electronics,Cameras & Photography,Neutral,2701.0,0.0,0.37,0.63,0.9942
B08D9NDZ1Y,"HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal for Home.",3999.0,4332.96,0.08,3.5,21762.0,76167.0,Computers & Accessories,"Printers, Inks & Accessories",Neutral,333.96000000000004,0.073,0.793,0.134,0.9839
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",899.0,1800.0,0.5,4.1,22375.0,91737.49999999999,Computers & Accessories,Networking Devices,Satisfied,901.0,0.063,0.681,0.255,0.9673
B08WJ86PV2,RPM Euro Games Gaming Mousepad Speed Type Extended Large (Size - 800 mm x 300 mm x 3 mm),299.0,990.0,0.7,4.5,2453.0,11038.5,Computers & Accessories,Accessories & Peripherals,Satisfied,691.0,0.039,0.558,0.403,0.993
B078HRR1XV,Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-inch x 3.5-inch)(15x8cm) | Battery Free Cordless Pen with 2048 Pressure Level,3303.0,4699.0,0.3,4.4,13544.0,59593.600000000006,Computers & Accessories,Accessories & Peripherals,Satisfied,1396.0,0.113,0.561,0.326,0.982
B09P22HXH6,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",1890.0,5490.0,0.66,4.1,10976.0,45001.6,Computers & Accessories,Accessories & Peripherals,Satisfied,3600.0,0.0,0.647,0.353,0.9969
B00LM4X3XE,Parker Quink Ink Bottle (Black),90.0,100.0,0.1,4.3,3061.0,13162.3,Office Products,Office Paper Products,Satisfied,10.0,0.0,0.576,0.424,0.9947
B09YLFHFDW,"Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Battery, DSEE-Upscale, Splash Proof, 360RA, Fast Pair, in-Ear Bluetooth Headset with mic for Phone Calls (Black)",1599.0,2790.0,0.43,3.6,2272.0,8179.2,Electronics,"Headphones, Earbuds & Accessories",Neutral,1191.0,0.044,0.735,0.221,0.9989
B07YWS9SP9,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",599.0,999.0,0.4,4.0,7601.0,30404.0,Computers & Accessories,Accessories & Peripherals,Satisfied,400.0,0.008,0.702,0.29,0.9967
B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),507.0,1208.0,0.58,4.1,8131.0,33337.1,Computers & Accessories,Networking Devices,Satisfied,701.0,0.0,0.534,0.466,0.9936
B08WLY8V9S,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",425.0,899.0,0.53,4.5,4219.0,18985.5,Computers & Accessories,Accessories & Peripherals,Satisfied,474.0,0.024,0.548,0.428,0.997
B0873L7J6X,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",1499.0,3999.0,0.63,4.2,42775.0,179655.0,Electronics,"Headphones, Earbuds & Accessories",Satisfied,2500.0,0.045,0.677,0.278,0.9989
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,549.0,2499.0,0.78,4.3,5556.0,23890.8,Computers & Accessories,Accessories & Peripherals,Satisfied,1950.0,0.015,0.513,0.472,0.9905
B07232M876,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",199.0,395.0,0.5,4.2,92595.0,388899.0,Computers & Accessories,Accessories & Peripherals,Satisfied,196.0,0.042,0.769,0.19,0.9991
B01MQ2A86A,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",1295.0,1645.0,0.21,4.6,12375.0,56924.99999999999,Computers & Accessories,Accessories & Peripherals,Satisfied,350.0,0.045,0.508,0.448,0.9977
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",310.0,310.0,0.0,4.5,5882.0,26469.0,Home & Kitchen,Craft Materials,Satisfied,0.0,0.0,0.399,0.601,0.9926
B08BQ947H3,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",149.0,149.0,0.0,4.3,10833.0,46581.9,Computers & Accessories,Accessories & Peripherals,Satisfied,0.0,0.063,0.768,0.169,0.9973
B0BHYJ8CVF,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",1149.0,1499.0,0.23,4.1,10443.0,42816.299999999996,Computers & Accessories,Accessories & Peripherals,Satisfied,350.0,0.024,0.665,0.311,0.9963
B0BCVJ3PVP,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",499.0,1299.0,0.62,4.5,434.0,1953.0,Computers & Accessories,Accessories & Peripherals,Satisfied,800.0,0.0,0.538,0.462,0.9963
B0B2931FCV,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",999.0,4199.0,0.76,3.5,1913.0,6695.5,Electronics,"Headphones, Earbuds & Accessories",Neutral,3200.0,0.1,0.528,0.373,0.9931
B09TMZ1MF8,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,1709.0,4000.0,0.57,4.4,3029.0,13327.6,Computers & Accessories,Components,Satisfied,2291.0,0.053,0.497,0.449,0.997
B07VV37FT4,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,250.0,250.0,0.0,4.2,2628.0,11037.6,Office Products,Office Paper Products,Satisfied,0.0,0.078,0.537,0.385,0.9805
B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",1199.0,2199.0,0.45,4.4,24780.0,109032.00000000001,Computers & Accessories,Networking Devices,Satisfied,1000.0,0.019,0.728,0.253,0.998
B07JB2Y4SR,Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials,90.0,100.0,0.1,4.4,10718.0,47159.200000000004,Home & Kitchen,Craft Materials,Satisfied,10.0,0.147,0.435,0.418,0.9715
B08KRMK9LZ,"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2022 iPad 6/7/8/9th Gen; iPad 10.2"", Pro 12.9/11"", Mini 6/5th, Air 5/4/3rd, Precise for Writing/Drawing (3 Spare Tips)",2025.0,5999.0,0.66,4.2,6233.0,26178.600000000002,Electronics,Mobiles & Accessories,Satisfied,3974.0,0.051,0.538,0.412,0.994
B08LT9BMPP,"Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting, 6 Programmable Buttons, Gaming Grade Sensor, 8K DPI Tracking, 16.8mn Color, Light Weight - Black",1495.0,1995.0,0.25,4.5,10541.0,47434.5,Computers & Accessories,Accessories & Peripherals,Satisfied,500.0,0.07,0.622,0.308,0.9969
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",799.0,2100.0,0.62,4.3,8188.0,35208.4,Computers & Accessories,Accessories & Peripherals,Satisfied,1301.0,0.023,0.712,0.265,0.9908
B0814ZY6FP,"Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB, SD Card, AUX, FM, TWS & Call Function",899.0,1199.0,0.25,3.8,10751.0,40853.799999999996,Electronics,Home Audio,Neutral,300.0,0.18,0.598,0.222,0.773
B09F3PDDRF,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",349.0,999.0,0.65,3.9,817.0,3186.2999999999997,Computers & Accessories,Accessories & Peripherals,Neutral,650.0,0.069,0.692,0.239,0.9892
B07X963JNS,"URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging, Blue",900.0,2499.0,0.64,4.0,36384.0,145536.0,Electronics,Mobiles & Accessories,Satisfied,1599.0,0.105,0.581,0.314,0.9517
B09LD3116F,Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud & SD Card Recording,2490.0,3990.0,0.38,4.1,3606.0,14784.599999999999,Electronics,Cameras & Photography,Satisfied,1500.0,0.036,0.59,0.374,0.9983
B08Y5QJTVK,"Duracell CR2025 3V Lithium Coin Battery, 5 pcs, 2025 Coin Button Cell Battery, DL2025",116.0,200.0,0.42,4.4,357.0,1570.8000000000002,Electronics,General Purpose Batteries & Battery Chargers,Satisfied,84.0,0.02,0.536,0.444,0.9915
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",200.0,230.0,0.13,4.4,10170.0,44748.0,Home & Kitchen,Craft Materials,Satisfied,30.0,0.0,0.346,0.654,0.9947
B07DJ5KYDZ,Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo (Round pin) (Black),1249.0,2796.0,0.55,4.4,4598.0,20231.2,Computers & Accessories,Accessories & Peripherals,Satisfied,1547.0,0.079,0.592,0.329,0.9942
B009LJ2BXA,"Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-Built Noise Cancelling, Foldable And Adjustable For Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09Pa)",649.0,999.0,0.35,3.5,7222.0,25277.0,Computers & Accessories,Accessories & Peripherals,Neutral,350.0,0.103,0.567,0.33,0.9854
B09BVCVTBC,"Redragon K617 Fizz 60% Wired RGB Gaming Keyboard, 61 Keys Compact Mechanical Keyboard w/White and Grey Color Keycaps, Linear Red Switch, Pro Driver/Software Supported",2649.0,3499.0,0.24,4.5,1271.0,5719.5,Computers & Accessories,Accessories & Peripherals,Satisfied,850.0,0.028,0.661,0.311,0.9985
B0BFWGBX61,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports QC 2.0/3.0 Charging",199.0,349.0,0.43,4.1,314.0,1287.3999999999999,Computers & Accessories,Accessories & Peripherals,Satisfied,150.0,0.021,0.487,0.492,0.9953
B07SY4C3TD,HP GT 53 XL Cartridge Ink,596.0,723.0,0.18,4.4,3219.0,14163.6,Computers & Accessories,"Printers, Inks & Accessories",Satisfied,127.0,0.059,0.563,0.378,0.9946
B094JB13XL,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)",2499.0,5999.0,0.58,4.1,38879.0,159403.9,Electronics,Wearable Technology,Satisfied,3500.0,0.083,0.632,0.285,0.9905
B08CRRQK6Z,"Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subwoofer Supporting Bluetooth, HDMI(ARC), Coaxial Input, AUX, USB & Remote Control (Black)",4999.0,12499.0,0.6,4.2,4541.0,19072.2,Electronics,Home Audio,Satisfied,7500.0,0.016,0.668,0.317,0.9984
B08MTLLSL8,boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),399.0,1290.0,0.69,4.2,76042.0,319376.4,Electronics,"Headphones, Earbuds & Accessories",Satisfied,891.0,0.0,0.422,0.578,0.9966
B08Y57TPDM,"Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin Button Cell Battery, DL2016",116.0,200.0,0.42,4.3,485.0,2085.5,Electronics,General Purpose Batteries & Battery Chargers,Satisfied,84.0,0.019,0.685,0.296,0.9822
B09CYTJV3N,"MI 360° Home Security Wireless Camera 2K Pro with Bluetooth Gateway BLE 4.2 l Dual Band Wi-fi Connection l 3 Million 1296p| Full Color in Low-Light | AI Human Detection, White",4499.0,5999.0,0.25,4.3,44696.0,192192.8,Electronics,Cameras & Photography,Satisfied,1500.0,0.109,0.691,0.2,0.9874
B07GLNJC25,"ZEBRONICS Zeb-100HB 4 Ports USB Hub for Laptop, PC Computers, Plug & Play, Backward Compatible - Black",330.0,499.0,0.34,3.7,8566.0,31694.2,Computers & Accessories,Accessories & Peripherals,Neutral,169.0,0.017,0.49,0.493,0.9871
B08FY4FG5X,"Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass, Comfortable Ear Cushions, & Long Cord (Black)",649.0,2499.0,0.74,3.9,13049.0,50891.1,Electronics,"Headphones, Earbuds & Accessories",Neutral,1850.0,0.05,0.708,0.242,0.9984
B07TMCXRFV,"ESR Screen Protector Compatible with iPad Pro 11 Inch (2022/2021/2020/2018) and iPad Air 5/4 (2022/2020, 10.9 Inch), Tempered-Glass Film with Alignment Frame, Scratch Resistant, HD Clarity, 2 Pack",1234.0,1599.0,0.23,4.5,16680.0,75060.0,Computers & Accessories,Accessories & Peripherals,Satisfied,365.0,0.066,0.614,0.32,0.9955
B01FSYQ2A4,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green),1399.0,2990.0,0.53,4.1,97174.0,398413.39999999997,Electronics,"Headphones, Earbuds & Accessories",Satisfied,1591.0,0.05,0.821,0.129,0.9991
B00LZPQVMK,Parker Vector Standard Chrome Trim Ball Pen (Ink - Black),272.0,320.0,0.15,4.0,3686.0,14744.0,Office Products,Office Paper Products,Satisfied,48.0,0.098,0.623,0.279,0.9571
B08X77LM8C,"Silicone Rubber Earbuds Tips, Eartips, Earpads, Earplugs, for Replacement in Earphones and Bluetooth Medium Size (10 Pcs Black)",99.0,999.0,0.9,3.8,594.0,2257.2,Electronics,"Headphones, Earbuds & Accessories",Neutral,900.0,0.037,0.541,0.422,0.9954
B01EJ5MM5M,Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge,3498.0,3875.0,0.1,3.4,12185.0,41429.0,Computers & Accessories,"Printers, Inks & Accessories",Neutral,377.0,0.06,0.689,0.251,0.9855
B08J82K4GX,"Samsung 24-inch(60.46cm) FHD Monitor, IPS, 75 Hz, Bezel Less Design, AMD FreeSync, Flicker Free, HDMI, D-sub, (LF24T350FHWXXL, Dark Blue Gray)",10099.0,19110.0,0.47,4.3,2623.0,11278.9,Computers & Accessories,Monitors,Satisfied,9011.0,0.083,0.669,0.248,0.9973
B07Z1Z77ZZ,"AirCase Protective Laptop Bag Sleeve fits Upto 14.1"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",449.0,999.0,0.55,4.3,9701.0,41714.299999999996,Computers & Accessories,Accessories & Peripherals,Satisfied,550.0,0.096,0.573,0.331,0.9922
B00DJ5N9VK,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),150.0,150.0,0.0,4.3,15867.0,68228.09999999999,Toys & Games,Arts & Crafts,Satisfied,0.0,0.026,0.594,0.38,0.9959
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",348.0,1499.0,0.77,4.2,656.0,2755.2000000000003,Computers & Accessories,Accessories & Peripherals,Satisfied,1151.0,0.043,0.607,0.349,0.9893
